x,y,z,r,g,b,size,mag,dist_pc,name
38.95793310250646,-8.155157766853723,-19.393376592305515,1.0,0.7160341342290242,0.44766713778177897,0.22100529,11.277987,44.27561637597637,
43.44056646646276,-6.514928641943622,-16.525557955966974,0.9966384124755859,0.9611205291748046,0.8668079376220703,1.1982577,7.607249,46.9320911093125,
21.437761297667546,-3.377623497752516,-6.952929838693244,1.0,0.6602413733800252,0.4148478666941325,0.24806604,11.0271635,22.78879512589758,
23.432928275586605,-5.3746243495693395,-6.626626849000074,1.0,0.6998472054799397,0.43814541498819987,0.36545745,10.185816,24.93794093071155,
21.4745314846485,-3.8721054433156348,-5.220884162535195,1.0,0.9089046669006348,0.7286485838890076,1.3449075,7.356538,22.436718442943594,
47.89469102898796,-3.6158407413776965,-12.461932066020593,1.0,0.8242238362630209,0.5867937850952148,0.43984774,9.783488,49.62132085955934,
41.523148972792114,2.540542817510185,-8.051422894737296,1.0,0.8909911346435546,0.6861039447784424,0.5901434,9.145212,42.37277037266019,
39.97360506838126,3.830893917665113,-6.816666337798227,1.0,0.6513293822606405,0.4096055189768473,0.16198824,11.952582,40.73121395603366,
31.585483862688516,2.4424622411906856,-4.837598519114346,1.0,0.7045612494150797,0.44091838200887046,0.3513813,10.271107,32.04700878509469,
17.77677955657487,-0.337105317940514,-1.9140312087716915,1.0,0.6442992528279623,0.4054701487223307,0.37083414,10.154101,17.882702448639968,
43.782620025666745,0.039978522761812546,-3.10272035708556,1.0,0.7786224365234375,0.5269419479370118,0.32482448,10.441756,43.89243998923357,
36.91532457053267,17.59035599359075,-9.249451547485313,1.0,0.6910091161727905,0.4329465389251709,0.16652712,11.892575,41.92510186103673,
14.279236787693156,5.431322123670013,-3.5096928863565817,1.0,0.6160129626592,0.3888311545054118,0.16931108,11.856573,15.675260999633112,
